directory;filename;severity;errorType;errorMessage
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-515.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-516.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-516.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-517.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-517.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-518.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-518.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-519.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-519.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-520.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-520.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-521.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-521.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-522.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-522.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-523.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-523.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-524.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-524.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-525.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-525.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-526.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-526.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-527.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-527.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-528.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-528.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-529.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-529.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-530.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-530.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-531.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-531.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-532.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-532.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-533.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-533.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-534.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-534.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-535.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-535.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-536.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-536.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-537.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-537.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-538.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-538.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-539.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-539.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-540.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-540.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-541.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-541.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-542.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-542.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-543.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-543.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-544.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-544.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-545.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-545.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-546.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-546.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-547.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-547.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-548.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-548.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-549.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-549.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-550.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-550.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-551.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-551.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-552.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-552.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-553.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-553.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-554.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-554.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-555.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-555.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-556.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-556.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-BR.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-BR.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-HD.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-HD.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-HDS.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-HDS.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-VD.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-VD.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-VDS.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_65/jpg/page";"A-Gf_S1_65-VDS.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-000r.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-000r.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-000v.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-000v.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg";"doc.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg";"doc.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-001.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-001.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-002.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-002.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-003.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-003.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-004.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-004.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-005.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-005.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-006.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-006.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-007.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-007.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-008.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-008.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-009.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-009.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-010.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-010.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-011.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-011.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-012.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-012.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-013.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-013.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-014.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-014.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-015.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-015.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-016.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-016.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-017.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-017.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-018.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-018.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-019.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-019.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-020.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-020.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-021.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-021.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-022.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-022.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-023.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-023.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-024.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-024.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-025.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-025.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-026.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-026.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-027.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-027.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-028.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-028.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-029.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-029.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-030.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-030.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-031.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-031.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-032.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-032.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-033.xml";"WARNING";"XML";"Schema not defined"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-033.xml";"WARNING";"Format not preferred";"MIME application/xml: accepted, extension xml: preferred"
"/mnt/acdh_resources/container/R_OFM_Graz_22035/S1_70/jpg/page";"A-Gf_S1_70-034.xml";"WARNING";"XML";"Schema not defined"
